"id_vendas","id_veiculos","id_concessionarias","id_vendedores","id_clientes","valor_pago","data_venda","data_inclusao","data_atualizacao"
262214,4,5,20,260926,"275260.87","2025-12-28 17:00:01.387967+00","2025-12-28 17:00:01.387967+00","2025-12-28 17:00:01.387967+00"
262354,4,8,53,261066,"269155.93","2025-12-29 04:40:01.307354+00","2025-12-29 04:40:01.307354+00","2025-12-29 04:40:01.307354+00"
262428,1,25,4,261140,"245085.23","2025-12-29 10:50:01.640306+00","2025-12-29 10:50:01.640306+00","2025-12-29 10:50:01.640306+00"
262502,2,19,40,261213,"342951.23","2025-12-29 16:55:01.363886+00","2025-12-29 16:55:01.363886+00","2025-12-29 16:55:01.363886+00"
262576,1,3,32,261287,"243391.40","2025-12-29 23:05:01.627037+00","2025-12-29 23:05:01.627037+00","2025-12-29 23:05:01.627037+00"
262643,3,8,53,261354,"486660.69","2025-12-30 04:40:01.132817+00","2025-12-30 04:40:01.132817+00","2025-12-30 04:40:01.132817+00"
262717,6,19,40,261428,"765127.03","2025-12-30 10:50:01.313735+00","2025-12-30 10:50:01.313735+00","2025-12-30 10:50:01.313735+00"
261851,6,17,27,260564,"760712.40","2025-12-27 10:50:01.262619+00","2025-12-27 10:50:01.262619+00","2025-12-27 10:50:01.262619+00"
261925,1,25,1,260638,"238917.05","2025-12-27 17:00:01.796707+00","2025-12-27 17:00:01.796707+00","2025-12-27 17:00:01.796707+00"
261999,1,16,24,260711,"242170.13","2025-12-27 23:05:01.687069+00","2025-12-27 23:05:01.687069+00","2025-12-27 23:05:01.687069+00"
262288,1,20,50,261000,"239127.53","2025-12-28 23:10:02.138397+00","2025-12-28 23:10:02.138397+00","2025-12-28 23:10:02.138397+00"
261489,7,13,14,260202,"380080.34","2025-12-26 04:40:01.946051+00","2025-12-26 04:40:01.946051+00","2025-12-26 04:40:01.946051+00"
261563,2,29,42,260276,"333315.11","2025-12-26 10:50:01.47304+00","2025-12-26 10:50:01.47304+00","2025-12-26 10:50:01.47304+00"
261637,3,23,31,260350,"494901.47","2025-12-26 17:00:01.690984+00","2025-12-26 17:00:01.690984+00","2025-12-26 17:00:01.690984+00"
261711,8,16,24,260424,"288567.14","2025-12-26 23:10:01.351309+00","2025-12-26 23:10:01.351309+00","2025-12-26 23:10:01.351309+00"
261778,4,28,10,260491,"273206.59","2025-12-27 04:45:01.250161+00","2025-12-27 04:45:01.250161+00","2025-12-27 04:45:01.250161+00"
262067,5,20,50,260779,"311588.71","2025-12-28 04:45:01.292079+00","2025-12-28 04:45:01.292079+00","2025-12-28 04:45:01.292079+00"
262141,4,13,11,260853,"277113.34","2025-12-28 10:55:01.362513+00","2025-12-28 10:55:01.362513+00","2025-12-28 10:55:01.362513+00"
262215,8,14,45,260927,"291797.49","2025-12-28 17:05:01.512008+00","2025-12-28 17:05:01.512008+00","2025-12-28 17:05:01.512008+00"
262355,4,13,13,261067,"276427.32","2025-12-29 04:45:01.455645+00","2025-12-29 04:45:01.455645+00","2025-12-29 04:45:01.455645+00"
262429,8,11,36,261141,"286804.41","2025-12-29 10:55:01.792757+00","2025-12-29 10:55:01.792757+00","2025-12-29 10:55:01.792757+00"
262503,3,8,53,261214,"491149.37","2025-12-29 17:00:01.515944+00","2025-12-29 17:00:01.515944+00","2025-12-29 17:00:01.515944+00"
262577,1,28,6,261288,"242082.09","2025-12-29 23:10:01.759506+00","2025-12-29 23:10:01.759506+00","2025-12-29 23:10:01.759506+00"
262644,6,29,42,261355,"787359.63","2025-12-30 04:45:01.279122+00","2025-12-30 04:45:01.279122+00","2025-12-30 04:45:01.279122+00"
262718,4,28,9,261429,"276132.09","2025-12-30 10:55:01.455943+00","2025-12-30 10:55:01.455943+00","2025-12-30 10:55:01.455943+00"
261852,3,23,31,260565,"486689.89","2025-12-27 10:55:01.412797+00","2025-12-27 10:55:01.412797+00","2025-12-27 10:55:01.412797+00"
261926,6,7,47,260639,"766632.48","2025-12-27 17:05:01.959363+00","2025-12-27 17:05:01.959363+00","2025-12-27 17:05:01.959363+00"
262000,1,28,10,260712,"241445.18","2025-12-27 23:10:01.842107+00","2025-12-27 23:10:01.842107+00","2025-12-27 23:10:01.842107+00"
262289,1,11,36,261001,"243275.57","2025-12-28 23:15:01.279894+00","2025-12-28 23:15:01.279894+00","2025-12-28 23:15:01.279894+00"
261490,5,28,10,260203,"308187.11","2025-12-26 04:45:02.153475+00","2025-12-26 04:45:02.153475+00","2025-12-26 04:45:02.153475+00"
261564,8,21,41,260277,"288943.24","2025-12-26 10:55:01.62386+00","2025-12-26 10:55:01.62386+00","2025-12-26 10:55:01.62386+00"
261638,1,25,2,260351,"246237.36","2025-12-26 17:05:01.846708+00","2025-12-26 17:05:01.846708+00","2025-12-26 17:05:01.846708+00"
261712,4,28,10,260425,"266732.69","2025-12-26 23:15:01.498659+00","2025-12-26 23:15:01.498659+00","2025-12-26 23:15:01.498659+00"
261779,4,4,43,260492,"268175.73","2025-12-27 04:50:01.478058+00","2025-12-27 04:50:01.478058+00","2025-12-27 04:50:01.478058+00"
262068,3,3,32,260780,"477331.33","2025-12-28 04:50:01.426983+00","2025-12-28 04:50:01.426983+00","2025-12-28 04:50:01.426983+00"
262142,1,29,42,260854,"243696.91","2025-12-28 11:00:01.494386+00","2025-12-28 11:00:01.494386+00","2025-12-28 11:00:01.494386+00"
262216,8,29,42,260928,"286956.21","2025-12-28 17:10:01.663401+00","2025-12-28 17:10:01.663401+00","2025-12-28 17:10:01.663401+00"
262356,5,16,23,261068,"304761.79","2025-12-29 04:50:01.603439+00","2025-12-29 04:50:01.603439+00","2025-12-29 04:50:01.603439+00"
262430,2,19,40,261142,"334021.30","2025-12-29 11:00:02.011583+00","2025-12-29 11:00:02.011583+00","2025-12-29 11:00:02.011583+00"
262504,2,9,37,261215,"345511.65","2025-12-29 17:05:01.666262+00","2025-12-29 17:05:01.666262+00","2025-12-29 17:05:01.666262+00"
262578,3,22,35,261289,"475426.75","2025-12-29 23:15:01.917132+00","2025-12-29 23:15:01.917132+00","2025-12-29 23:15:01.917132+00"
262645,1,13,13,261356,"243151.66","2025-12-30 04:50:01.420832+00","2025-12-30 04:50:01.420832+00","2025-12-30 04:50:01.420832+00"
262719,5,2,46,261430,"306485.64","2025-12-30 11:00:01.622483+00","2025-12-30 11:00:01.622483+00","2025-12-30 11:00:01.622483+00"
261853,3,13,13,260566,"482427.54","2025-12-27 11:00:01.55468+00","2025-12-27 11:00:01.55468+00","2025-12-27 11:00:01.55468+00"
261927,2,17,27,260640,"332517.66","2025-12-27 17:10:02.095098+00","2025-12-27 17:10:02.095098+00","2025-12-27 17:10:02.095098+00"
262001,3,9,37,260713,"485928.20","2025-12-27 23:15:02.000752+00","2025-12-27 23:15:02.000752+00","2025-12-27 23:15:02.000752+00"
262290,8,14,45,261002,"295938.22","2025-12-28 23:20:01.6337+00","2025-12-28 23:20:01.6337+00","2025-12-28 23:20:01.6337+00"
261491,5,6,28,260204,"310241.79","2025-12-26 04:50:01.284598+00","2025-12-26 04:50:01.284598+00","2025-12-26 04:50:01.284598+00"
261565,4,25,5,260278,"267225.22","2025-12-26 11:00:01.797644+00","2025-12-26 11:00:01.797644+00","2025-12-26 11:00:01.797644+00"
261639,4,21,41,260352,"273155.29","2025-12-26 17:10:02.03706+00","2025-12-26 17:10:02.03706+00","2025-12-26 17:10:02.03706+00"
261713,8,4,43,260426,"296329.03","2025-12-26 23:20:01.656733+00","2025-12-26 23:20:01.656733+00","2025-12-26 23:20:01.656733+00"
261780,8,16,23,260493,"292870.20","2025-12-27 04:55:01.630023+00","2025-12-27 04:55:01.630023+00","2025-12-27 04:55:01.630023+00"
262069,5,18,51,260781,"309960.65","2025-12-28 04:55:01.574374+00","2025-12-28 04:55:01.574374+00","2025-12-28 04:55:01.574374+00"
262143,4,20,50,260855,"271904.61","2025-12-28 11:05:01.670172+00","2025-12-28 11:05:01.670172+00","2025-12-28 11:05:01.670172+00"
262217,2,13,12,260929,"335610.83","2025-12-28 17:15:01.812969+00","2025-12-28 17:15:01.812969+00","2025-12-28 17:15:01.812969+00"
262357,2,23,31,261069,"339791.59","2025-12-29 04:55:01.790838+00","2025-12-29 04:55:01.790838+00","2025-12-29 04:55:01.790838+00"
262431,4,15,38,261143,"274543.43","2025-12-29 11:05:01.153483+00","2025-12-29 11:05:01.153483+00","2025-12-29 11:05:01.153483+00"
262505,8,4,43,261216,"286586.94","2025-12-29 17:10:01.808104+00","2025-12-29 17:10:01.808104+00","2025-12-29 17:10:01.808104+00"
262579,3,26,39,261290,"481975.24","2025-12-29 23:20:02.08437+00","2025-12-29 23:20:02.08437+00","2025-12-29 23:20:02.08437+00"
262646,7,4,43,261357,"380492.30","2025-12-30 04:55:01.557739+00","2025-12-30 04:55:01.557739+00","2025-12-30 04:55:01.557739+00"
262720,1,3,32,261431,"242048.69","2025-12-30 11:05:01.773094+00","2025-12-30 11:05:01.773094+00","2025-12-30 11:05:01.773094+00"
261854,2,28,10,260567,"338585.42","2025-12-27 11:05:01.704564+00","2025-12-27 11:05:01.704564+00","2025-12-27 11:05:01.704564+00"
261928,1,24,49,260641,"239622.11","2025-12-27 17:15:01.243369+00","2025-12-27 17:15:01.243369+00","2025-12-27 17:15:01.243369+00"
262002,3,27,52,260714,"491624.16","2025-12-27 23:20:01.1314+00","2025-12-27 23:20:01.1314+00","2025-12-27 23:20:01.1314+00"
262291,4,23,31,261003,"268187.19","2025-12-28 23:25:01.782193+00","2025-12-28 23:25:01.782193+00","2025-12-28 23:25:01.782193+00"
261492,6,21,41,260205,"782428.03","2025-12-26 04:55:01.423185+00","2025-12-26 04:55:01.423185+00","2025-12-26 04:55:01.423185+00"
261566,4,22,35,260279,"274270.24","2025-12-26 11:05:01.961728+00","2025-12-26 11:05:01.961728+00","2025-12-26 11:05:01.961728+00"
261640,7,13,13,260353,"380002.28","2025-12-26 17:15:01.19266+00","2025-12-26 17:15:01.19266+00","2025-12-26 17:15:01.19266+00"
261714,4,26,39,260427,"267433.15","2025-12-26 23:25:01.824919+00","2025-12-26 23:25:01.824919+00","2025-12-26 23:25:01.824919+00"
261781,7,6,29,260494,"387329.15","2025-12-27 05:00:01.851534+00","2025-12-27 05:00:01.851534+00","2025-12-27 05:00:01.851534+00"
262070,8,19,40,260782,"286768.78","2025-12-28 05:00:01.712537+00","2025-12-28 05:00:01.712537+00","2025-12-28 05:00:01.712537+00"
262144,1,8,53,260856,"246436.30","2025-12-28 11:10:01.823497+00","2025-12-28 11:10:01.823497+00","2025-12-28 11:10:01.823497+00"
262218,7,20,50,260930,"383916.74","2025-12-28 17:20:01.993909+00","2025-12-28 17:20:01.993909+00","2025-12-28 17:20:01.993909+00"
262358,7,1,33,261070,"380344.29","2025-12-29 05:00:01.966435+00","2025-12-29 05:00:01.966435+00","2025-12-29 05:00:01.966435+00"
262432,3,27,52,261144,"476605.72","2025-12-29 11:10:01.38135+00","2025-12-29 11:10:01.38135+00","2025-12-29 11:10:01.38135+00"
262506,5,5,17,261217,"307074.13","2025-12-29 17:15:01.957106+00","2025-12-29 17:15:01.957106+00","2025-12-29 17:15:01.957106+00"
262580,8,16,22,261291,"287757.42","2025-12-29 23:25:01.282711+00","2025-12-29 23:25:01.282711+00","2025-12-29 23:25:01.282711+00"
262647,4,9,37,261358,"270121.97","2025-12-30 05:00:01.717216+00","2025-12-30 05:00:01.717216+00","2025-12-30 05:00:01.717216+00"
262721,4,25,2,261432,"270845.97","2025-12-30 11:10:01.937289+00","2025-12-30 11:10:01.937289+00","2025-12-30 11:10:01.937289+00"
261855,5,13,12,260568,"310754.69","2025-12-27 11:10:01.856162+00","2025-12-27 11:10:01.856162+00","2025-12-27 11:10:01.856162+00"
261929,1,28,7,260642,"239894.64","2025-12-27 17:20:01.376577+00","2025-12-27 17:20:01.376577+00","2025-12-27 17:20:01.376577+00"
262003,5,13,14,260715,"309140.34","2025-12-27 23:25:01.332471+00","2025-12-27 23:25:01.332471+00","2025-12-27 23:25:01.332471+00"
262292,3,25,2,261004,"475896.40","2025-12-28 23:30:01.988221+00","2025-12-28 23:30:01.988221+00","2025-12-28 23:30:01.988221+00"
261493,7,19,40,260206,"395996.03","2025-12-26 05:00:01.561607+00","2025-12-26 05:00:01.561607+00","2025-12-26 05:00:01.561607+00"
261567,8,18,51,260280,"288838.00","2025-12-26 11:10:02.151591+00","2025-12-26 11:10:02.151591+00","2025-12-26 11:10:02.151591+00"
261641,1,19,40,260354,"242296.71","2025-12-26 17:20:01.428039+00","2025-12-26 17:20:01.428039+00","2025-12-26 17:20:01.428039+00"
261715,1,18,51,260428,"246863.48","2025-12-26 23:30:01.995305+00","2025-12-26 23:30:01.995305+00","2025-12-26 23:30:01.995305+00"
261782,1,25,4,260495,"246294.27","2025-12-27 05:05:02.02593+00","2025-12-27 05:05:02.02593+00","2025-12-27 05:05:02.02593+00"
262071,4,16,21,260783,"268179.89","2025-12-28 05:05:01.89874+00","2025-12-28 05:05:01.89874+00","2025-12-28 05:05:01.89874+00"
262145,4,8,53,260857,"276397.02","2025-12-28 11:15:01.972359+00","2025-12-28 11:15:01.972359+00","2025-12-28 11:15:01.972359+00"
262219,7,5,18,260931,"381912.05","2025-12-28 17:25:01.11558+00","2025-12-28 17:25:01.11558+00","2025-12-28 17:25:01.11558+00"
262359,7,13,13,261071,"385097.17","2025-12-29 05:05:01.128767+00","2025-12-29 05:05:01.128767+00","2025-12-29 05:05:01.128767+00"
262433,7,22,35,261145,"385298.67","2025-12-29 11:15:01.6124+00","2025-12-29 11:15:01.6124+00","2025-12-29 11:15:01.6124+00"
262507,2,23,31,261218,"335138.11","2025-12-29 17:20:02.253715+00","2025-12-29 17:20:02.253715+00","2025-12-29 17:20:02.253715+00"
262581,1,2,46,261292,"241486.75","2025-12-29 23:30:01.41215+00","2025-12-29 23:30:01.41215+00","2025-12-29 23:30:01.41215+00"
262648,6,8,53,261359,"774822.77","2025-12-30 05:05:01.888163+00","2025-12-30 05:05:01.888163+00","2025-12-30 05:05:01.888163+00"
262722,4,13,14,261433,"274008.49","2025-12-30 11:15:02.096533+00","2025-12-30 11:15:02.096533+00","2025-12-30 11:15:02.096533+00"
261856,1,5,16,260569,"241502.39","2025-12-27 11:15:02.028388+00","2025-12-27 11:15:02.028388+00","2025-12-27 11:15:02.028388+00"
261930,4,25,3,260643,"269268.89","2025-12-27 17:25:01.527126+00","2025-12-27 17:25:01.527126+00","2025-12-27 17:25:01.527126+00"
262004,3,12,48,260716,"491391.07","2025-12-27 23:30:01.465117+00","2025-12-27 23:30:01.465117+00","2025-12-27 23:30:01.465117+00"
262293,4,12,48,261005,"274567.52","2025-12-28 23:35:01.143485+00","2025-12-28 23:35:01.143485+00","2025-12-28 23:35:01.143485+00"
261494,5,16,21,260207,"306888.87","2025-12-26 05:05:01.707651+00","2025-12-26 05:05:01.707651+00","2025-12-26 05:05:01.707651+00"
261568,3,28,10,260281,"492542.19","2025-12-26 11:15:01.297869+00","2025-12-26 11:15:01.297869+00","2025-12-26 11:15:01.297869+00"
261642,5,10,44,260355,"310863.40","2025-12-26 17:25:01.575854+00","2025-12-26 17:25:01.575854+00","2025-12-26 17:25:01.575854+00"
261716,4,22,35,260429,"274758.56","2025-12-26 23:35:01.889342+00","2025-12-26 23:35:01.889342+00","2025-12-26 23:35:01.889342+00"
262072,4,18,51,260784,"266936.15","2025-12-28 05:10:02.065471+00","2025-12-28 05:10:02.065471+00","2025-12-28 05:10:02.065471+00"
262146,7,8,53,260858,"383822.49","2025-12-28 11:20:02.158565+00","2025-12-28 11:20:02.158565+00","2025-12-28 11:20:02.158565+00"
262220,5,27,52,260932,"309464.80","2025-12-28 17:30:01.148217+00","2025-12-28 17:30:01.148217+00","2025-12-28 17:30:01.148217+00"
262294,1,19,40,261006,"242847.44","2025-12-28 23:40:01.288481+00","2025-12-28 23:40:01.288481+00","2025-12-28 23:40:01.288481+00"
262360,7,3,32,261072,"386830.02","2025-12-29 05:10:01.253964+00","2025-12-29 05:10:01.253964+00","2025-12-29 05:10:01.253964+00"
262434,5,13,15,261146,"311651.05","2025-12-29 11:20:01.784469+00","2025-12-29 11:20:01.784469+00","2025-12-29 11:20:01.784469+00"
262508,8,6,29,261219,"287690.45","2025-12-29 17:25:01.522283+00","2025-12-29 17:25:01.522283+00","2025-12-29 17:25:01.522283+00"
262582,1,16,21,261293,"240744.73","2025-12-29 23:35:01.578904+00","2025-12-29 23:35:01.578904+00","2025-12-29 23:35:01.578904+00"
262649,6,24,49,261360,"765377.58","2025-12-30 05:10:02.053253+00","2025-12-30 05:10:02.053253+00","2025-12-30 05:10:02.053253+00"
262723,2,21,41,261434,"337121.91","2025-12-30 11:20:01.235019+00","2025-12-30 11:20:01.235019+00","2025-12-30 11:20:01.235019+00"
261783,1,28,6,260496,"245180.66","2025-12-27 05:10:01.185948+00","2025-12-27 05:10:01.185948+00","2025-12-27 05:10:01.185948+00"
261857,5,1,33,260570,"305917.67","2025-12-27 11:20:01.181706+00","2025-12-27 11:20:01.181706+00","2025-12-27 11:20:01.181706+00"
261931,2,15,38,260644,"334398.56","2025-12-27 17:30:01.636341+00","2025-12-27 17:30:01.636341+00","2025-12-27 17:30:01.636341+00"
262005,5,9,37,260717,"306695.81","2025-12-27 23:35:01.614657+00","2025-12-27 23:35:01.614657+00","2025-12-27 23:35:01.614657+00"
261495,7,28,9,260208,"384246.37","2025-12-26 05:10:01.889383+00","2025-12-26 05:10:01.889383+00","2025-12-26 05:10:01.889383+00"
261569,1,25,5,260282,"241986.25","2025-12-26 11:20:01.431+00","2025-12-26 11:20:01.431+00","2025-12-26 11:20:01.431+00"
261643,5,5,20,260356,"306638.55","2025-12-26 17:30:01.745209+00","2025-12-26 17:30:01.745209+00","2025-12-26 17:30:01.745209+00"
261717,5,16,24,260430,"316752.91","2025-12-26 23:40:02.031999+00","2025-12-26 23:40:02.031999+00","2025-12-26 23:40:02.031999+00"
262073,4,16,22,260785,"271173.83","2025-12-28 05:15:01.193595+00","2025-12-28 05:15:01.193595+00","2025-12-28 05:15:01.193595+00"
262147,2,15,38,260859,"339182.77","2025-12-28 11:25:01.303157+00","2025-12-28 11:25:01.303157+00","2025-12-28 11:25:01.303157+00"
262221,3,19,40,260933,"482290.97","2025-12-28 17:35:01.280754+00","2025-12-28 17:35:01.280754+00","2025-12-28 17:35:01.280754+00"
262295,6,28,6,261007,"764506.48","2025-12-28 23:45:01.438493+00","2025-12-28 23:45:01.438493+00","2025-12-28 23:45:01.438493+00"
262361,2,11,36,261073,"345895.90","2025-12-29 05:15:01.399047+00","2025-12-29 05:15:01.399047+00","2025-12-29 05:15:01.399047+00"
262435,7,9,37,261147,"392729.53","2025-12-29 11:25:01.98845+00","2025-12-29 11:25:01.98845+00","2025-12-29 11:25:01.98845+00"
262509,5,13,13,261220,"309662.11","2025-12-29 17:30:01.662063+00","2025-12-29 17:30:01.662063+00","2025-12-29 17:30:01.662063+00"
262583,4,5,19,261294,"273433.84","2025-12-29 23:40:01.76876+00","2025-12-29 23:40:01.76876+00","2025-12-29 23:40:01.76876+00"
262650,1,12,48,261361,"241460.87","2025-12-30 05:15:01.201119+00","2025-12-30 05:15:01.201119+00","2025-12-30 05:15:01.201119+00"
262724,7,11,36,261435,"387064.17","2025-12-30 11:25:01.437922+00","2025-12-30 11:25:01.437922+00","2025-12-30 11:25:01.437922+00"
261784,4,16,21,260497,"273069.36","2025-12-27 05:15:01.329379+00","2025-12-27 05:15:01.329379+00","2025-12-27 05:15:01.329379+00"
261858,7,11,36,260571,"383648.35","2025-12-27 11:25:01.30593+00","2025-12-27 11:25:01.30593+00","2025-12-27 11:25:01.30593+00"
261932,4,4,43,260645,"276684.55","2025-12-27 17:35:01.786638+00","2025-12-27 17:35:01.786638+00","2025-12-27 17:35:01.786638+00"
262006,8,19,40,260718,"294958.62","2025-12-27 23:40:01.772514+00","2025-12-27 23:40:01.772514+00","2025-12-27 23:40:01.772514+00"
261496,5,21,41,260209,"304360.22","2025-12-26 05:15:02.080855+00","2025-12-26 05:15:02.080855+00","2025-12-26 05:15:02.080855+00"
261570,5,11,36,260283,"312991.38","2025-12-26 11:25:01.57433+00","2025-12-26 11:25:01.57433+00","2025-12-26 11:25:01.57433+00"
261644,8,7,47,260357,"296711.18","2025-12-26 17:35:01.89854+00","2025-12-26 17:35:01.89854+00","2025-12-26 17:35:01.89854+00"
261718,1,24,49,260431,"237895.26","2025-12-26 23:45:01.164298+00","2025-12-26 23:45:01.164298+00","2025-12-26 23:45:01.164298+00"
262074,1,6,30,260786,"242933.87","2025-12-28 05:20:01.529582+00","2025-12-28 05:20:01.529582+00","2025-12-28 05:20:01.529582+00"
262148,2,3,32,260860,"342752.40","2025-12-28 11:30:01.326867+00","2025-12-28 11:30:01.326867+00","2025-12-28 11:30:01.326867+00"
262222,1,19,40,260934,"242370.02","2025-12-28 17:40:01.415484+00","2025-12-28 17:40:01.415484+00","2025-12-28 17:40:01.415484+00"
262296,6,22,35,261008,"786804.96","2025-12-28 23:50:01.593996+00","2025-12-28 23:50:01.593996+00","2025-12-28 23:50:01.593996+00"
262362,1,19,40,261074,"237550.19","2025-12-29 05:20:01.537328+00","2025-12-29 05:20:01.537328+00","2025-12-29 05:20:01.537328+00"
262436,2,10,44,261148,"333185.35","2025-12-29 11:30:01.992517+00","2025-12-29 11:30:01.992517+00","2025-12-29 11:30:01.992517+00"
262510,1,26,39,261221,"246930.24","2025-12-29 17:35:01.811034+00","2025-12-29 17:35:01.811034+00","2025-12-29 17:35:01.811034+00"
262584,6,24,49,261295,"791417.34","2025-12-29 23:45:01.960134+00","2025-12-29 23:45:01.960134+00","2025-12-29 23:45:01.960134+00"
262651,4,9,37,261362,"267049.53","2025-12-30 05:20:01.566164+00","2025-12-30 05:20:01.566164+00","2025-12-30 05:20:01.566164+00"
262725,8,17,26,261436,"287504.67","2025-12-30 11:30:01.440545+00","2025-12-30 11:30:01.440545+00","2025-12-30 11:30:01.440545+00"
261785,5,27,52,260498,"307220.69","2025-12-27 05:20:01.72102+00","2025-12-27 05:20:01.72102+00","2025-12-27 05:20:01.72102+00"
261859,5,18,51,260572,"306096.08","2025-12-27 11:30:01.396145+00","2025-12-27 11:30:01.396145+00","2025-12-27 11:30:01.396145+00"
261933,6,13,12,260646,"787507.84","2025-12-27 17:40:01.947199+00","2025-12-27 17:40:01.947199+00","2025-12-27 17:40:01.947199+00"
262007,6,16,22,260719,"780615.69","2025-12-27 23:45:01.933054+00","2025-12-27 23:45:01.933054+00","2025-12-27 23:45:01.933054+00"
261497,7,11,36,260210,"386119.87","2025-12-26 05:20:01.223033+00","2025-12-26 05:20:01.223033+00","2025-12-26 05:20:01.223033+00"
261571,3,28,10,260284,"491908.11","2025-12-26 11:30:01.687118+00","2025-12-26 11:30:01.687118+00","2025-12-26 11:30:01.687118+00"
261645,4,12,48,260358,"276638.94","2025-12-26 17:40:02.051749+00","2025-12-26 17:40:02.051749+00","2025-12-26 17:40:02.051749+00"
261719,1,25,1,260432,"245434.09","2025-12-26 23:50:01.296172+00","2025-12-26 23:50:01.296172+00","2025-12-26 23:50:01.296172+00"
262075,8,14,45,260787,"291247.00","2025-12-28 05:25:01.688516+00","2025-12-28 05:25:01.688516+00","2025-12-28 05:25:01.688516+00"
262149,3,25,5,260861,"478205.17","2025-12-28 11:35:01.484389+00","2025-12-28 11:35:01.484389+00","2025-12-28 11:35:01.484389+00"
262223,8,8,53,260935,"285357.59","2025-12-28 17:45:01.580405+00","2025-12-28 17:45:01.580405+00","2025-12-28 17:45:01.580405+00"
262297,8,18,51,261009,"294799.05","2025-12-28 23:55:01.756789+00","2025-12-28 23:55:01.756789+00","2025-12-28 23:55:01.756789+00"
262363,2,29,42,261075,"342411.32","2025-12-29 05:25:01.683706+00","2025-12-29 05:25:01.683706+00","2025-12-29 05:25:01.683706+00"
262437,7,13,15,261149,"383888.09","2025-12-29 11:35:01.128312+00","2025-12-29 11:35:01.128312+00","2025-12-29 11:35:01.128312+00"
262511,7,2,46,261222,"391811.27","2025-12-29 17:40:01.998665+00","2025-12-29 17:40:01.998665+00","2025-12-29 17:40:01.998665+00"
262585,7,5,16,261296,"389613.14","2025-12-29 23:50:02.13311+00","2025-12-29 23:50:02.13311+00","2025-12-29 23:50:02.13311+00"
262652,7,1,34,261363,"383263.94","2025-12-30 05:25:01.741332+00","2025-12-30 05:25:01.741332+00","2025-12-30 05:25:01.741332+00"
262726,4,10,44,261437,"276777.08","2025-12-30 11:35:01.594715+00","2025-12-30 11:35:01.594715+00","2025-12-30 11:35:01.594715+00"
261786,6,25,1,260499,"780283.97","2025-12-27 05:25:01.880348+00","2025-12-27 05:25:01.880348+00","2025-12-27 05:25:01.880348+00"
261860,1,5,19,260573,"241087.39","2025-12-27 11:35:01.541039+00","2025-12-27 11:35:01.541039+00","2025-12-27 11:35:01.541039+00"
261934,2,25,2,260647,"333390.31","2025-12-27 17:45:02.13962+00","2025-12-27 17:45:02.13962+00","2025-12-27 17:45:02.13962+00"
262008,4,13,13,260720,"271381.95","2025-12-27 23:50:02.105445+00","2025-12-27 23:50:02.105445+00","2025-12-27 23:50:02.105445+00"
261498,5,25,5,260211,"309949.78","2025-12-26 05:25:01.451398+00","2025-12-26 05:25:01.451398+00","2025-12-26 05:25:01.451398+00"
261572,1,5,18,260285,"237804.07","2025-12-26 11:35:01.847711+00","2025-12-26 11:35:01.847711+00","2025-12-26 11:35:01.847711+00"
261646,2,7,47,260359,"346270.68","2025-12-26 17:45:01.189226+00","2025-12-26 17:45:01.189226+00","2025-12-26 17:45:01.189226+00"
261720,7,24,49,260433,"384439.38","2025-12-26 23:55:01.443983+00","2025-12-26 23:55:01.443983+00","2025-12-26 23:55:01.443983+00"
262076,2,13,13,260788,"337677.87","2025-12-28 05:30:01.894573+00","2025-12-28 05:30:01.894573+00","2025-12-28 05:30:01.894573+00"
262150,7,10,44,260862,"382949.38","2025-12-28 11:40:01.626751+00","2025-12-28 11:40:01.626751+00","2025-12-28 11:40:01.626751+00"
262224,8,25,1,260936,"292152.04","2025-12-28 17:50:01.73472+00","2025-12-28 17:50:01.73472+00","2025-12-28 17:50:01.73472+00"
262298,1,5,17,261010,"239013.22","2025-12-29 00:00:02.107026+00","2025-12-29 00:00:02.107026+00","2025-12-29 00:00:02.107026+00"
262364,8,28,6,261076,"295078.90","2025-12-29 05:30:01.745953+00","2025-12-29 05:30:01.745953+00","2025-12-29 05:30:01.745953+00"
262438,7,22,35,261150,"388372.91","2025-12-29 11:40:01.258496+00","2025-12-29 11:40:01.258496+00","2025-12-29 11:40:01.258496+00"
262512,4,22,35,261223,"266305.76","2025-12-29 17:45:01.129166+00","2025-12-29 17:45:01.129166+00","2025-12-29 17:45:01.129166+00"
262586,8,28,7,261297,"286440.79","2025-12-29 23:55:01.275347+00","2025-12-29 23:55:01.275347+00","2025-12-29 23:55:01.275347+00"
262653,2,22,35,261364,"340161.87","2025-12-30 05:30:01.89457+00","2025-12-30 05:30:01.89457+00","2025-12-30 05:30:01.89457+00"
262727,5,10,44,261438,"307282.78","2025-12-30 11:40:01.747653+00","2025-12-30 11:40:01.747653+00","2025-12-30 11:40:01.747653+00"
261787,4,8,53,260500,"275868.90","2025-12-27 05:30:02.069932+00","2025-12-27 05:30:02.069932+00","2025-12-27 05:30:02.069932+00"
261861,3,5,16,260574,"478284.85","2025-12-27 11:40:01.691442+00","2025-12-27 11:40:01.691442+00","2025-12-27 11:40:01.691442+00"
261935,7,28,9,260648,"383261.29","2025-12-27 17:50:01.264167+00","2025-12-27 17:50:01.264167+00","2025-12-27 17:50:01.264167+00"
